"location","outbreak_number","spatial_scale","outbreak_pop","country","start_date","end_date","weekly_threshold_per_10e5","Total_sCh","Total_cCh","Total_deaths","Duration_weeks","peak_week_incidence","time_to_peak_week","peak_week_incidence_per_100percent","peak_week_incidence_per_10e3","mean_R0_1st_week","area_per_1km2","rural_urban","AR_per_10e3","CFR_per_100percent"
"AFR::COD::Katanga::Mitwaba Health District",1,"admin2",198016.040317184,"COD","2014-10-27","2014-12-07",0.0710455545411534,36,NA,2,6,13,3,36.1111111111111,0.0656512471372343,2.34,13847.2547469936,"rural",0.181803453610803,5.55555555555556
"AFR::COD::Katanga::Moba Health District",1,"admin2",505.567135418638,"COD","2010-03-15","2010-07-25",1681.81988566786,391,NA,5,19,62,5,15.8567774936061,122.63455366548,1.54,0.0972314758039876,"urban",773.388878761335,1.27877237851662
"AFR::COD::Katanga::Moba Health District",3,"admin2",516.449383167212,"COD","2010-11-01","2011-05-15",1681.81988566786,389.333333333333,NA,3,28,31,15,7.96232876712329,61.3172768327401,1.79,0.0972314758039876,"urban",753.865424227407,0.77054794520548
"AFR::COD::Katanga::Moba Health District",6,"admin2",540.469492556621,"COD","2011-10-10","2012-02-05",1681.81988566786,388,NA,1.33333333333333,17,61,9,15.7216494845361,116.946926310426,1.79,0.0972314758039876,"urban",717.894359151737,0.343642611683849
"AFR::COD::Katanga::Moba Health District",9,"admin2",708.742403577543,"COD","2013-10-14","2014-01-26",1681.81988566786,278,NA,28,15,54,5,19.4244604316547,78.9984358971139,1.7,0.0972314758039876,"urban",392.244063000506,10.0719424460432
"AFR::COD::Katanga::Moba Health District::Mulungushi",1,"admin3",9645.63154997173,"COD","2010-11-01","2011-02-27",9.15404327754809,30,NA,0,17,6,6,20,0.69034395649865,2.08,591.99241808488,"rural",3.11021625121975,0
"AFR::COD::Katanga::Mufunga Sampwe Health District",1,"admin2",505.567135418638,"COD","2010-01-11","2010-03-21",559.839370262841,98,NA,3,10,30,3,30.6122448979592,59.3393001607162,1.66,0.0972314758039876,"urban",193.84171385834,3.06122448979592
"AFR::COD::Katanga::Mufunga Sampwe Health District",2,"admin2",505.567135418638,"COD","2010-05-24","2010-08-29",559.839370262841,212,NA,15,14,48,4,22.6415094339623,94.9428802571459,2.22,0.0972314758039876,"urban",419.331054469061,7.07547169811321
"AFR::COD::Katanga::Mufunga Sampwe Health District",4,"admin2",693.385165596509,"COD","2014-12-01","2015-01-11",559.839370262841,26,NA,1,6,9,3,34.6153846153846,13.1664059828523,1.74,0.0972314758039876,"urban",37.4971967818674,3.84615384615385
"AFR::COD::Katanga::Mukanga Health District",1,"admin2",433703.083573695,"COD","2010-01-11","2010-02-21",0.51871644817913,29.3333333333333,NA,1,6,10,3,34.0909090909091,0.0230572490229961,1.76,4459.35434086549,"rural",0.067634597134122,3.40909090909091
"AFR::COD::Katanga::Mukanga Health District",2,"admin2",433703.083573695,"COD","2010-05-31","2010-11-07",0.51871644817913,92.3333333333333,NA,6.33333333333333,23,16,3,17.3285198555957,0.0368915984367938,1.85,4459.35434086549,"rural",0.212895265978998,6.85920577617329
"AFR::COD::Katanga::Mukanga Health District",3,"admin2",572580.410624376,"COD","2012-12-24","2013-03-03",0.51871644817913,74,NA,2.66666666666667,10,23,3,31.0810810810811,0.0422207192004757,1.72,4459.35434086549,"rural",0.129239489557992,3.6036036036036
"AFR::COD::Katanga::Mukanga Health District",4,"admin2",608259.47846446,"COD","2014-04-21","2015-01-11",0.51871644817913,289.666666666667,NA,8.33333333333333,38,31,11,10.7019562715765,0.0510617755177848,1.76,4459.35434086549,"rural",0.476222199443443,2.87686996547756
"AFR::COD::Katanga::Mulongo Health District",1,"admin2",254912.183740685,"COD","2012-09-10","2012-12-30",0.496537414008358,215.666666666667,NA,4.66666666666667,16,73,6,33.8485316846986,0.286373130263011,1.93,4200.03222120256,"rural",0.846042992146887,2.16383307573416
"AFR::COD::Katanga::Nyemba Health District",1,"admin2",193939.259972231,"COD","2010-10-04","2011-01-09",5.47461674957101,273.666666666667,NA,1.33333333333333,14,47,3,17.1741778319123,0.243689907986722,1.57,8154.13431481751,"rural",1.41109472473934,0.48721071863581
"AFR::COD::Katanga::Nyemba Health District",2,"admin2",212148.700298042,"COD","2011-08-15","2012-02-12",5.47461674957101,813,NA,3,26,98,20,12.0541205412054,0.471460184947838,1.7,8154.13431481751,"rural",3.8322176796645,0.3690036900369
"AFR::COD::Katanga::Nyemba Health District",8,"admin2",253656.407736103,"COD","2014-08-11","2014-11-23",5.47461674957101,504,NA,1,15,162,3,32.1428571428571,0.638659206151577,1.19,8154.13431481751,"rural",1.98693975247157,0.198412698412698
"AFR::COD::Katanga::Nyemba Health District::Kituku",1,"admin3",20410.1201403069,"COD","2011-11-14","2012-02-26",18.0670364608004,215,NA,0,15,51,7,23.7209302325581,2.49969158613064,1.73,14.2986559342002,"urban",10.5339899286241,0
"AFR::COD::Katanga::Nyemba Health District::Lubuye",1,"admin3",30476.7181007206,"COD","2010-09-13","2011-01-02",5.19010346342683,85,NA,0,16,28,4,32.9411764705882,0.918734094250717,1.87,174.954448152235,"rural",2.78901421468968,0
"AFR::COD::Katanga::Nyemba Health District::Lubuye",3,"admin3",34446.1523599853,"COD","2011-02-21","2011-04-17",5.19010346342683,24,NA,0,8,11,3,45.8333333333333,0.319339004398594,1.69,174.954448152235,"rural",0.69673964596057,0
"AFR::COD::Katanga::Nyemba Health District::Lubuye",4,"admin3",33978.9411177892,"COD","2011-10-10","2012-03-18",5.19010346342683,72,NA,0,23,11,3,15.2777777777778,0.328659829142585,1.76,174.954448152235,"rural",2.11895949760204,0
"AFR::COD::Katanga::Nyemba Health District::Tabacongo",1,"admin3",8201.7672983791,"COD","2010-09-20","2011-01-30",12.5239171692484,86,NA,2,19,27,3,31.3953488372093,3.30414278921753,1.72,249.779925399083,"rural",10.4855449894312,2.32558139534884
"AFR::COD::Katanga::Nyemba Health District::Undugu",1,"admin3",25824.2738421367,"COD","2011-08-29","2012-02-26",16.3693590799405,238,NA,0,26,28,18,11.7647058823529,1.10171028610086,1.62,43.4758356013317,"rural",9.2161352321033,0
"AFR::COD::Katanga::Nyemba Health District::Undugu",5,"admin3",26745.0724309083,"COD","2012-08-13","2012-11-11",16.3693590799405,75,NA,0,13,20,3,26.6666666666667,0.747801302526544,1.94,43.4758356013317,"rural",2.80425488447454,0
"AFR::COD::Katanga::Pweto Health District",1,"admin2",184413.859778357,"COD","2013-02-18","2013-08-18",2.2494055822964,654,NA,35,26,123,3,18.8073394495413,0.666978068502178,1.72,9492.31309620171,"rural",3.54637119349939,5.35168195718654
"AFR::COD::Katanga::Tanganyika",1,"admin2",3414074.80195682,"COD","2016-11-28","2017-01-15",1.81913830039734,1216,NA,21,7,334,4,27.4671052631579,0.0999329263705118,1.42,130232.117992999,"rural",0.356172629639818,1.72697368421053
"AFR::COD::Kinshasa",1,"admin1",6274666.14902199,"COD","2017-12-18","2018-10-07",0.135730433435377,1417.19722222222,NA,0.25,42,208.111111111111,3,14.6846965156187,0.0333277384613223,2.66,10978.5592707812,"rural",0.22586017942056,0.017640452301197
"AFR::COD::Kinshasa",3,"admin1",6295290.43482479,"COD","2018-12-24","2019-03-17",0.135730433435377,128,NA,8,12,25,7,19.53125,0.00398331444705029,1.63,10978.5592707812,"rural",0.0203326599980073,6.25
"AFR::COD::Kinshasa::Barumbu Health District",1,"admin2",111155.012402825,"COD","2012-01-09","2012-07-08",0.157245920767854,20,NA,1,26,5,3,25,0.044982226999175,1.92,4.20721857609091,"urban",0.1799289079967,5
"AFR::COD::Kinshasa::Binza Meteo Health District",1,"admin2",457063.607903404,"COD","2012-05-28","2012-07-29",0.197190667651259,33,NA,0,9,9,3,27.2727272727273,0.0196909135717103,1.81,47.7085727084164,"urban",0.0722000164296043,0
"AFR::COD::Kinshasa::Binza Meteo Health District",2,"admin2",484025.72721041,"COD","2017-12-11","2018-04-22",0.197190667651259,399,NA,2,19,116,3,29.0726817042606,0.240800986451956,2.17,47.7085727084164,"urban",0.82433634736641,0.50125313283208
"AFR::COD::Kinshasa::Bumbu Health District",1,"admin2",318164.12861641,"COD","2018-01-01","2018-06-03",0.0462749256917716,49.5,NA,1,22,12,3,24.2424242424242,0.0377163825858811,2.19,4.33775078103599,"urban",0.15558007816676,2.02020202020202
"AFR::COD::Kinshasa::Gombe Health District",1,"admin2",24699.5348100262,"COD","2011-08-01","2011-09-25",0.748076170040582,10.3333333333333,NA,0,8,4,5,38.7096774193548,0.161946369871561,1.93,12.6234241895839,"urban",0.418361455501532,0
"AFR::COD::Kinshasa::Gombe Health District",2,"admin2",26490.5605822135,"COD","2018-09-03","2018-10-07",0.748076170040582,6,NA,1,5,3,3,50,0.113247886570369,1.97,12.6234241895839,"urban",0.226495773140737,16.6666666666667
"AFR::COD::Kinshasa::Kingabwa Health District",1,"admin2",105058.074085294,"COD","2011-06-20","2012-07-08",1.23554114572633,489.333333333333,NA,8,55,33,26,6.74386920980926,0.31479139294788,1.83,17.245508526648,"urban",4.65774132634543,1.63487738419619
"AFR::COD::Kinshasa::Kingabwa Health District",9,"admin2",103937.096502653,"COD","2012-12-24","2013-02-17",1.23554114572633,31,NA,1,8,10,3,32.258064516129,0.0964887557594033,1.71,17.245508526648,"urban",0.298257321429109,3.2258064516129
"AFR::COD::Kinshasa::Kingabwa Health District",10,"admin2",103986.297799444,"COD","2018-01-29","2018-10-07",1.23554114572633,95,NA,1,36,14,4,14.7368421052632,0.134633122788941,1.9,17.245508526648,"urban",0.913581904639244,1.05263157894737
"AFR::COD::Kinshasa::Kingasani Health District",1,"admin2",150969.997731665,"COD","2012-02-27","2012-09-02",0.109804789131273,42.4166666666667,NA,0,27,10,8,23.5756385068762,0.0662383264903668,1.97,9.34766631762653,"urban",0.280960901529973,0
"AFR::COD::Kinshasa::Kokolo Health District",1,"admin2",50539.0608315367,"COD","2018-03-26","2018-04-29",1.06617698300878,7.5,NA,2,5,5,3,66.6666666666667,0.098933377821694,1.85,1.25457847046038,"urban",0.148400066732541,26.6666666666667
"AFR::COD::Kinshasa::Limete Health District",1,"admin2",195727.902780486,"COD","2011-11-28","2012-06-03",0.688868259157274,197.333333333333,NA,1.66666666666667,27,38,3,19.2567567567568,0.196759386174694,2.22,12.3587054671233,"urban",1.00820235914267,0.844594594594595
"AFR::COD::Kinshasa::Limete Health District",5,"admin2",200116.798841077,"COD","2013-01-14","2013-03-17",0.688868259157274,20,NA,2,9,6,3,30,0.0299824903993438,2.03,12.3587054671233,"urban",0.0999416346644794,10
"AFR::COD::Kinshasa::Limete Health District",6,"admin2",211310.64109145,"COD","2018-02-12","2019-03-31",0.688868259157274,174.5,NA,5.5,59,12,48,6.87679083094556,0.0568933508918523,2.2,12.3587054671233,"urban",0.825798450559243,3.15186246418338
"AFR::COD::Kinshasa::Maluku I Health District",1,"admin2",53455.7812593167,"COD","2011-09-05","2012-07-01",1.0054879930372,99.3333333333333,NA,3,43,6.66666666666667,5,6.71140939597315,0.125816132210978,1.9,5394.37962218455,"rural",1.85823368386409,3.02013422818792
"AFR::COD::Kinshasa::Maluku Ii Health District",1,"admin2",139711.93942727,"COD","2011-06-27","2012-12-30",0.537607146767558,356.666666666667,NA,5,79,19,3,5.32710280373832,0.137939145997052,2.09,3339.40076888236,"rural",2.55287177408584,1.4018691588785
"AFR::COD::Kinshasa::Masina Ii Health District",1,"admin2",342110.989892196,"COD","2012-02-13","2013-03-24",0.0616800217421827,33.3333333333333,NA,0,58,4,40,12,0.0117232143217561,2.02,33.4099072472894,"urban",0.0974342664169811,0
"AFR::COD::Kinshasa::Matete Health District",1,"admin2",212666.804653295,"COD","2011-07-11","2012-09-16",0.0704158520670118,61,NA,2.25,62,4,4,6.55737704918033,0.0189085001435694,1.9,4.70380900230961,"urban",0.286833669690231,3.68852459016393
"AFR::COD::Kinshasa::Mont Ngafula I Health District",1,"admin2",209916.463613341,"COD","2011-07-18","2011-10-30",0.0493006709306548,11.6666666666667,NA,0,15,3,3,25.7142857142857,0.0142913992945589,1.97,399.507677807446,"rural",0.0555776639232847,0
"AFR::COD::Kinshasa::Mont Ngafula Ii Health District",1,"admin2",111590.041685623,"COD","2017-06-05","2017-08-20",0.146234366311485,60.1666666666667,NA,2,11,24.5,3,40.7202216066482,0.219553641435341,2.06,128.607838240786,"rural",0.539175949375226,3.32409972299169
"AFR::COD::Kinshasa::Ngaba Health District",1,"admin2",135688.028355578,"COD","2011-07-18","2011-08-21",0.0236743897043244,3.33333333333333,NA,0.333333333333333,5,2,3,60,0.0147396938715838,2.02,2.77880268235012,"urban",0.0245661564526396,10
"AFR::COD::Kinshasa::Nsele Health District",1,"admin2",131876.438099182,"COD","2011-08-08","2012-07-29",0.156412774812637,35.3333333333333,NA,0.333333333333333,51,6.33333333333333,33,17.9245283018868,0.0483165459328289,1.93,821.940521124537,"rural",0.267927567976623,0.943396226415094
"AFR::COD::Kinshasa::Police Health District",1,"admin2",1505.98982464603,"COD","2011-08-29","2012-07-29",14.7984717841761,90,NA,2,48,17,30,18.8888888888889,11.53508891267,2.02,0.0828435554525629,"urban",59.7613599555055,2.22222222222222
"AFR::COD::Kongo Central",1,"admin1",2637418.64370191,"COD","2016-12-12","2017-01-15",0.396469017439282,74,NA,3,5,42,3,56.7567567567568,0.0160226310902752,1.39,54118.1799855195,"rural",0.0280577375065995,4.05405405405405
"AFR::COD::Kongo Central",2,"admin1",2586829.23761708,"COD","2018-03-05","2018-04-29",0.396469017439282,283.666666666667,NA,NA,8,53.6666666666667,3,18.9189189189189,0.0207461187952642,1.69,54118.1799855195,"rural",0.109658056489253,NA
"AFR::COD::Kongo Central",3,"admin1",2586829.23761708,"COD","2018-09-10","2018-12-23",0.396469017439282,716,NA,NA,15,110,6,15.3631284916201,0.0425231006362557,2.09,54118.1799855195,"rural",0.27678672777781,NA
"AFR::COD::Kongo Central::Boma Bungu Health District",1,"admin2",50288.6770921731,"COD","2012-02-13","2012-10-14",0.818509713596228,60.5,NA,2.58333333333333,35,13.6666666666667,4,22.5895316804408,0.271764290828675,1.88,2595.45252378538,"rural",1.20305411671719,4.26997245179063
"AFR::COD::Kongo Central::Boma Bungu Health District",3,"admin2",50207.3619023905,"COD","2018-03-12","2018-05-20",0.818509713596228,91,NA,NA,10,45,5,49.4505494505495,0.896282901449507,2,2595.45252378538,"rural",1.812483200709,NA
"AFR::COD::Kongo Central::Boma Health District",1,"admin2",239442.440768527,"COD","2012-04-30","2012-11-18",0.27568558793267,77,NA,1.33333333333333,29,9.33333333333333,15,12.1212121212121,0.0389794445102404,1.8,138.914116395791,"urban",0.321580417209483,1.73160173160173
"AFR::COD::Kongo Central::Boma Health District",4,"admin2",223897.558169023,"COD","2018-01-22","2018-04-22",0.27568558793267,152,NA,NA,13,22,3,14.4736842105263,0.0982592225654909,2.15,138.914116395791,"urban",0.678881901361574,NA
"AFR::COD::Kongo Central::Gombe Matadi Health District",1,"admin2",69144.9995439226,"COD","2017-06-26","2017-08-13",1.11180192505157,19,NA,0,7,8,3,42.1052631578947,0.115698894392474,1.8,2754.59405278132,"rural",0.274784874182127,0
"AFR::COD::Kongo Central::Kimpangu Health District",1,"admin2",69158.1534443622,"COD","2017-07-03","2017-12-24",1.55470261726392,418,NA,12,25,49,10,11.7224880382775,0.708520941633014,1.94,1476.81556602505,"rural",6.04411742046123,2.87081339712919
"AFR::COD::Kongo Central::Kimpese Health District",1,"admin2",90955.7865045278,"COD","2017-03-13","2018-04-08",5.27488815315559,2324,NA,35,56,286,11,12.3063683304647,3.18038800816424,2.02,3547.15495459357,"rural",25.5508757530705,1.50602409638554
"AFR::COD::Kongo Central::Kimpese Health District",9,"admin2",89926.1345678016,"COD","2018-10-08","2018-12-23",5.27488815315559,104,NA,NA,11,22,3,21.1538461538462,0.244645231397249,1.74,3547.15495459357,"rural",1.15650473024154,NA
"AFR::COD::Kongo Central::Kwilu Ngongo Health District",1,"admin2",165244.775202618,"COD","2017-06-19","2018-03-04",0.395533342317393,278,NA,7,37,45,3,16.1870503597122,0.281907624471984,1.58,1932.87370293707,"rural",1.68235273798596,2.51798561151079
"AFR::COD::Kongo Central::Lukula Health District",1,"admin2",107732.472031169,"COD","2018-09-24","2018-12-09",0.961949605460508,187,NA,NA,11,68,3,36.3636363636364,0.631193165049868,2.31,2236.14278495739,"rural",1.73578120388714,NA
"AFR::COD::Kongo Central::Matadi Health District",1,"admin2",125725.827392511,"COD","2012-06-11","2012-08-26",0.70425684160972,59.6666666666667,NA,1,11,12.6666666666667,5,21.2290502793296,0.100748326174238,1.73,64.1229221486463,"urban",0.47457764171549,1.67597765363128
"AFR::COD::Kongo Central::Matadi Health District",4,"admin2",119284.19517519,"COD","2017-02-20","2017-07-16",0.70425684160972,160,NA,5.5,21,47,4,29.375,0.394016993877286,2,64.1229221486463,"urban",1.34133444724182,3.4375
"AFR::COD::Kongo Central::Matadi Health District",6,"admin2",117732.766758021,"COD","2017-12-18","2018-09-23",0.70425684160972,171,NA,0,40,26,5,15.2046783625731,0.220992385185425,1.82,64.1229221486463,"urban",1.45244187076195,0
"AFR::COD::Kongo Central::Moanda Health District",1,"admin2",59181.2970670231,"COD","2012-01-23","2012-11-18",4.2384910888455,938.666666666667,NA,3.66666666666667,43,56.3333333333333,3,6.00142045454546,0.951877301194253,1.49,1221.46786031662,"rural",15.8608667465267,0.390625
"AFR::COD::Kongo Central::Moanda Health District",8,"admin2",54138.7811826696,"COD","2016-12-12","2017-05-28",4.2384910888455,213,NA,6,24,43,5,20.18779342723,0.796024225175274,1.44,1221.46786031662,"rural",3.93433312215354,2.8169014084507
"AFR::COD::Kongo Central::Nsona Mpangu Health District",1,"admin2",129476.268994761,"COD","2017-05-29","2017-08-20",0.641569414206122,67,NA,4,12,14,5,20.8955223880597,0.108127922658681,1.68,4491.6498205427,"rural",0.517469344152257,5.97014925373134
"AFR::COD::Kongo Central::Nsona Mpangu Health District",2,"admin2",127806.978088232,"COD","2018-02-26","2018-07-01",0.641569414206122,87,NA,NA,18,20,4,22.9885057471264,0.156485978302318,1.84,4491.6498205427,"rural",0.680714005615085,NA
"AFR::COD::Kongo Central::Nsona Mpangu Health District",4,"admin2",124840.490888427,"COD","2019-11-04","2020-02-09",0.641569414206122,48,NA,4,14,15,3,31.25,0.120321219031574,2.26,4491.6498205427,"rural",0.384490638080707,8.33333333333333
"AFR::COD::Kwilu::Bandundu Health District",1,"admin2",205422.089830561,"COD","2017-06-19","2017-12-10",0.416753634567518,126.166666666667,NA,12.8333333333333,25,16,8,12.6816380449141,0.077888410215266,1.92,1674.12926206497,"rural",0.614182568051629,10.1717305151915
"AFR::COD::Kwilu::Bandundu Health District",4,"admin2",206030.705101824,"COD","2018-07-02","2018-08-05",0.416753634567518,10,NA,NA,5,5,3,50,0.0242682273864417,1.85,1674.12926206497,"rural",0.0485364547728835,NA
"AFR::COD::Kwilu::Ipamu Health District",1,"admin2",235442.99142515,"COD","2017-08-21","2017-12-03",1.23202542088663,225,NA,16,15,43,3,19.1111111111111,0.182634444710877,2.05,3356.71499942589,"rural",0.955645350231331,7.11111111111111
"AFR::COD::Kwilu::Mokala Health District",1,"admin2",172858.141043657,"COD","2017-07-24","2017-12-31",1.57489408057428,252.833333333333,NA,20,23,43,5,17.0072511535926,0.248758894087262,1.69,3216.69830006669,"rural",1.4626637299627,7.91034937376401
"AFR::COD::Lomami",1,"admin1",3219743.31283249,"COD","2018-10-15","2018-12-30",0.553135127200378,572,NA,NA,11,130,3,22.7272727272727,0.0403758894325137,1.38,54123.6602151898,"rural",0.17765391350306,NA
"AFR::COD::Lomami",3,"admin1",3386860.60090404,"COD","2020-11-02","2021-01-03",0.553135127200378,323.833333333333,NA,25,9,76.5,4,23.623262995368,0.0225872892375849,1.55,54123.6602151898,"rural",0.0956146034610619,7.72002058672157
