"ID_outbreak","OCV_before_1","OCV_before_2","OCV_before_3","OCV_during","OCV_after_1","spatial_scale","Num_doses","Target_pop","Start_date"
"AFR::NGA::Borno::Jere-2017-08-14-2017-11-26",FALSE,FALSE,FALSE,FALSE,FALSE,"same",374782,"167564","2018-11-28"
"AFR::NGA::Borno::Ngala-2010-09-06-2010-10-10",FALSE,FALSE,FALSE,FALSE,FALSE,"same",138382,"339935","2018-11-28"
"AFR::NGA::Yobe::Gulani-2011-08-08-2011-10-30",FALSE,FALSE,FALSE,FALSE,FALSE,"same",143000,"150155","2018-11-26"
"AFR::NGA::Adamawa::Michika-2014-07-28-2014-08-31",FALSE,FALSE,FALSE,FALSE,FALSE,"same",197788,"216197","2019-03-30"
"AFR::NGA::Borno::Jere-2017-08-14-2017-11-26",FALSE,FALSE,FALSE,FALSE,FALSE,"same",394533,"167564","2019-03-01"
"AFR::NGA::Borno::Ngala-2010-09-06-2010-10-10",FALSE,FALSE,FALSE,FALSE,FALSE,"same",152640,"339935","2019-03-01"
"AFR::NGA::Yobe::Gulani-2011-08-08-2011-10-30",FALSE,FALSE,FALSE,FALSE,FALSE,"same",149980,"150155","2019-01-27"
"AFR::NGA::Adamawa::Michika-2014-07-28-2014-08-31",FALSE,FALSE,FALSE,FALSE,FALSE,"same",196631,"216197","2019-09-10"
"AFR::NGA::Bauchi-2018-03-26-2018-07-22",FALSE,FALSE,FALSE,TRUE,FALSE,"smaller",605500,"617184","2018-05-09"
"AFR::NGA::Bauchi-2021-05-17-2021-10-03",FALSE,FALSE,FALSE,FALSE,FALSE,"smaller",605500,"617184","2018-05-09"
"AFR::NGA::Bauchi::Alkaleri-2010-08-09-2010-11-21",FALSE,FALSE,FALSE,FALSE,FALSE,"same",605500,"617184","2018-05-09"
"AFR::NGA::Bauchi::Alkaleri-2014-06-30-2014-09-07",FALSE,FALSE,FALSE,FALSE,FALSE,"same",605500,"617184","2018-05-09"
"AFR::NGA::Bauchi::Bauchi-2010-07-05-2010-12-12",FALSE,FALSE,FALSE,FALSE,FALSE,"same",605500,"617184","2018-05-09"
"AFR::NGA::Bauchi::Bauchi-2014-02-03-2014-06-22",FALSE,FALSE,FALSE,FALSE,FALSE,"same",605500,"617184","2018-05-09"
"AFR::NGA::Bauchi::Bauchi-2018-03-26-2018-07-29",FALSE,FALSE,FALSE,TRUE,FALSE,"same",605500,"617184","2018-05-09"
"AFR::NGA::Bauchi::Darazo-2010-08-30-2010-11-14",FALSE,FALSE,FALSE,FALSE,FALSE,"same",605500,"617184","2018-05-09"
"AFR::NGA::Bauchi::Dass-2014-02-10-2014-07-06",FALSE,FALSE,FALSE,FALSE,FALSE,"same",605500,"617184","2018-05-09"
"AFR::NGA::Bauchi::Ganjuwa-2010-07-05-2010-11-14",FALSE,FALSE,FALSE,FALSE,FALSE,"same",605500,"617184","2018-05-09"
"AFR::NGA::Bauchi::Itas-Gadau-2010-09-06-2010-11-14",FALSE,FALSE,FALSE,FALSE,FALSE,"same",605500,"617184","2018-05-09"
"AFR::NGA::Bauchi::Jama'are-2010-08-30-2010-11-14",FALSE,FALSE,FALSE,FALSE,FALSE,"same",605500,"617184","2018-05-09"
"AFR::NGA::Bauchi::Jama'are-2014-09-08-2014-12-07",FALSE,FALSE,FALSE,FALSE,FALSE,"same",605500,"617184","2018-05-09"
"AFR::NGA::Bauchi::Kirfi-2010-07-26-2010-10-31",FALSE,FALSE,FALSE,FALSE,FALSE,"same",605500,"617184","2018-05-09"
"AFR::NGA::Bauchi::Misau-2010-08-16-2010-12-12",FALSE,FALSE,FALSE,FALSE,FALSE,"same",605500,"617184","2018-05-09"
"AFR::NGA::Bauchi::Ningi-2010-08-09-2010-12-12",FALSE,FALSE,FALSE,FALSE,FALSE,"same",605500,"617184","2018-05-09"
"AFR::NGA::Bauchi::Ningi-2014-10-06-2014-11-23",FALSE,FALSE,FALSE,FALSE,FALSE,"same",605500,"617184","2018-05-09"
"AFR::NGA::Bauchi::Shira-2010-08-23-2010-11-21",FALSE,FALSE,FALSE,FALSE,FALSE,"same",605500,"617184","2018-05-09"
"AFR::NGA::Bauchi::Shira-2015-09-21-2015-11-01",FALSE,FALSE,FALSE,FALSE,FALSE,"same",605500,"617184","2018-05-09"
"AFR::NGA::Bauchi::Tafawa-Balewa-2010-08-02-2010-11-21",FALSE,FALSE,FALSE,FALSE,FALSE,"same",605500,"617184","2018-05-09"
"AFR::NGA::Bauchi::Tafawa-Balewa-2014-03-10-2014-09-28",FALSE,FALSE,FALSE,FALSE,FALSE,"same",605500,"617184","2018-05-09"
"AFR::NGA::Bauchi::Toro-2010-08-09-2010-11-07",FALSE,FALSE,FALSE,FALSE,FALSE,"same",605500,"617184","2018-05-09"
"AFR::NGA::Bauchi::Toro-2014-04-07-2014-07-27",FALSE,FALSE,FALSE,FALSE,FALSE,"same",605500,"617184","2018-05-09"
"AFR::NGA::Adamawa::Mubi North-2011-05-16-2011-07-03",FALSE,FALSE,FALSE,FALSE,FALSE,"same",161600,"174434","2018-07-10"
"AFR::NGA::Adamawa::Mubi North-2018-05-14-2018-12-09",FALSE,FALSE,FALSE,TRUE,FALSE,"same",161600,"174434","2018-07-10"
"AFR::NGA::Adamawa::Mubi South-2011-04-25-2011-07-10",FALSE,FALSE,FALSE,FALSE,FALSE,"same",175580,"204381","2018-07-10"
"AFR::NGA::Borno::Jere-2017-08-14-2017-11-26",FALSE,FALSE,FALSE,TRUE,FALSE,"same",129451,"81600","2017-09-18"
"AFR::NGA::Borno::Monguno-2017-08-28-2017-11-12",FALSE,FALSE,FALSE,TRUE,FALSE,"same",129506,"","2017-09-18"
"AFR::NGA::Borno::Jere-2017-08-14-2017-11-26",FALSE,FALSE,FALSE,FALSE,FALSE,"same",140917,"129451","2017-12-08"
"AFR::NGA::Borno::Maiduguri-2010-08-09-2010-10-17",FALSE,FALSE,FALSE,FALSE,FALSE,"same",326833,"338108","2017-12-08"
"AFR::NGA::Borno::Maiduguri-2015-09-28-2015-11-01",FALSE,FALSE,FALSE,FALSE,FALSE,"same",326833,"338108","2017-12-08"
"AFR::NGA::Borno::Maiduguri-2018-08-20-2018-12-23",TRUE,TRUE,TRUE,FALSE,FALSE,"same",326833,"338108","2017-12-08"
"AFR::NGA::Borno::Monguno-2017-08-28-2017-11-12",FALSE,FALSE,FALSE,FALSE,FALSE,"same",123713,"129506","2017-12-08"
"AFR::NER::Diffa::N'Guigmi-2010-06-28-2010-10-24",NA,NA,NA,NA,NA,"same",66511,"77440",""
"AFR::NER::Diffa::N'Guigmi-2010-06-28-2010-10-24",NA,NA,NA,NA,NA,"same",72011,"77440",""
"AFR::MWI::Southern::Chikwawa-2022-04-18-2022-06-26",FALSE,FALSE,FALSE,FALSE,FALSE,"same",209271,"206069","2017-10-02"
"AFR::MWI::Southern::Chikwawa-2022-04-18-2022-06-26",FALSE,FALSE,FALSE,FALSE,FALSE,"same",42403,"40000","2017-06-26"
"AFR::MWI::Southern::Zomba-2012-07-30-2012-09-16",FALSE,FALSE,FALSE,FALSE,FALSE,"same",NA,"167289","2020-10-19"
"AFR::MWI::Southern::Zomba-2015-12-28-2016-06-26",FALSE,FALSE,FALSE,FALSE,FALSE,"same",NA,"167289","2020-10-19"
"AFR::MWI::Southern::Nsanje-2015-03-09-2015-05-24",FALSE,FALSE,FALSE,FALSE,FALSE,"same",25000,"170000","2017-07-03"
"AFR::MWI::Southern::Nsanje-2022-04-18-2022-07-03",FALSE,FALSE,FALSE,FALSE,FALSE,"same",25000,"170000","2017-07-03"
"AFR::MWI::Southern::Nsanje-2015-03-09-2015-05-24",FALSE,FALSE,FALSE,FALSE,FALSE,"same",215968,"170000","2020-10-19"
"AFR::MWI::Southern::Nsanje-2022-04-18-2022-07-03",FALSE,TRUE,TRUE,FALSE,FALSE,"same",215968,"170000","2020-10-19"
"AFR::MWI::Central::Lilongwe-2018-01-15-2018-05-06",FALSE,FALSE,FALSE,TRUE,FALSE,"same",348066,"114000","2018-04-17"
"AFR::MWI::Central::Lilongwe-2022-10-31-2023-02-12",FALSE,FALSE,FALSE,FALSE,FALSE,"same",348066,"114000","2018-04-17"
"AFR::MWI::Southern::Mangochi-2022-10-03-2023-02-12",FALSE,FALSE,FALSE,FALSE,FALSE,"same",NA,"88116","2018-12-17"
"AFR::MWI::Southern::Machinga-2012-07-16-2012-09-02",FALSE,FALSE,FALSE,FALSE,FALSE,"same",NA,"170000","2020-10-19"
"AFR::MWI::Southern::Machinga-2016-02-01-2016-07-03",FALSE,FALSE,FALSE,FALSE,FALSE,"same",NA,"170000","2020-10-19"
"AFR::MWI::Southern::Machinga-2022-11-07-2023-02-12",FALSE,FALSE,TRUE,FALSE,FALSE,"same",NA,"170000","2020-10-19"
"AFR::MWI::Southern::Machinga::TA Kawinga-2015-12-21-2016-03-27",FALSE,FALSE,FALSE,FALSE,FALSE,"larger",NA,"170000","2020-10-19"
"AFR::MWI::Southern::Phalombe-2012-07-23-2012-09-09",FALSE,FALSE,FALSE,FALSE,FALSE,"same",NA,"175551","2020-10-19"
"AFR::MWI::Northern::Karonga-2016-03-28-2016-08-07",FALSE,FALSE,FALSE,FALSE,FALSE,"same",110518,"87324","2018-02-19"
"AFR::MWI::Northern::Karonga-2017-11-20-2018-04-08",FALSE,FALSE,FALSE,TRUE,FALSE,"same",110518,"87324","2018-02-19"
"AFR::MWI::Northern::Karonga::SC Mwirangombe-2016-04-18-2016-05-29",FALSE,FALSE,FALSE,FALSE,FALSE,"larger",110518,"87324","2018-02-19"
"AFR::MWI::Northern::Karonga::TA Kilupula-2016-04-18-2016-06-12",FALSE,FALSE,FALSE,FALSE,FALSE,"larger",110518,"87324","2018-02-19"
"AFR::MWI::Central::Salima-2018-01-29-2018-04-01",TRUE,TRUE,TRUE,FALSE,FALSE,"same",115672,"108533","2017-11-20"
"AFR::MWI::Central::Salima-2022-10-17-2023-02-12",FALSE,FALSE,FALSE,FALSE,FALSE,"same",115672,"108533","2017-11-20"
"AFR::MWI::Northern::Nkhata Bay-2022-09-12-2023-01-29",FALSE,FALSE,FALSE,FALSE,FALSE,"same",124056,"118309","2018-08-06"
"AFR::MWI::Southern::Chikwawa-2022-04-18-2022-06-26",FALSE,FALSE,FALSE,FALSE,FALSE,"same",185180,"206069","2017-10-23"
"AFR::MWI::Southern::Chikwawa-2022-04-18-2022-06-26",FALSE,FALSE,FALSE,FALSE,FALSE,"same",32836,"40000","2017-07-17"
"AFR::MWI::Southern::Nsanje-2015-03-09-2015-05-24",FALSE,FALSE,FALSE,FALSE,FALSE,"same",15000,"170000","2017-07-24"
"AFR::MWI::Southern::Nsanje-2022-04-18-2022-07-03",FALSE,FALSE,FALSE,FALSE,FALSE,"same",15000,"170000","2017-07-24"
"AFR::MWI::Central::Lilongwe-2018-01-15-2018-05-06",FALSE,FALSE,FALSE,FALSE,FALSE,"same",310233,"114000","2018-05-28"
"AFR::MWI::Central::Lilongwe-2022-10-31-2023-02-12",FALSE,FALSE,FALSE,FALSE,FALSE,"same",310233,"114000","2018-05-28"
"AFR::MWI::Southern::Mangochi-2022-10-03-2023-02-12",FALSE,FALSE,FALSE,FALSE,FALSE,"same",NA,"88116","2019-01-07"
"AFR::MWI::Northern::Karonga-2016-03-28-2016-08-07",FALSE,FALSE,FALSE,FALSE,FALSE,"same",98018,"87324","2018-03-12"
"AFR::MWI::Northern::Karonga-2017-11-20-2018-04-08",FALSE,FALSE,FALSE,TRUE,FALSE,"same",98018,"87324","2018-03-12"
"AFR::MWI::Northern::Karonga::SC Mwirangombe-2016-04-18-2016-05-29",FALSE,FALSE,FALSE,FALSE,FALSE,"larger",98018,"87324","2018-03-12"
"AFR::MWI::Northern::Karonga::TA Kilupula-2016-04-18-2016-06-12",FALSE,FALSE,FALSE,FALSE,FALSE,"larger",98018,"87324","2018-03-12"
"AFR::MWI::Central::Salima-2018-01-29-2018-04-01",TRUE,TRUE,TRUE,FALSE,FALSE,"same",110511,"108533","2017-12-11"
"AFR::MWI::Central::Salima-2022-10-17-2023-02-12",FALSE,FALSE,FALSE,FALSE,FALSE,"same",110511,"108533","2017-12-11"
"AFR::MWI::Northern::Nkhata Bay-2022-09-12-2023-01-29",FALSE,FALSE,FALSE,FALSE,FALSE,"same",121631,"118309","2018-08-27"
"AFR::MWI::Southern::Machinga-2012-07-16-2012-09-02",NA,NA,NA,NA,NA,"same",45570,"45000",""
"AFR::MWI::Southern::Machinga-2016-02-01-2016-07-03",NA,NA,NA,NA,NA,"same",45570,"45000",""
"AFR::MWI::Southern::Machinga-2022-11-07-2023-02-12",NA,NA,NA,NA,NA,"same",45570,"45000",""
"AFR::MWI::Southern::Machinga::TA Kawinga-2015-12-21-2016-03-27",NA,NA,NA,NA,NA,"larger",45570,"45000",""
"AFR::MWI::Southern::Zomba-2012-07-30-2012-09-16",FALSE,FALSE,FALSE,FALSE,FALSE,"same",49263,"45000","2016-11-15"
"AFR::MWI::Southern::Zomba-2015-12-28-2016-06-26",FALSE,FALSE,FALSE,FALSE,FALSE,"same",49263,"45000","2016-11-15"
"AFR::MWI::Southern::Machinga-2012-07-16-2012-09-02",NA,NA,NA,NA,NA,"same",30872,"45000",""
"AFR::MWI::Southern::Machinga-2016-02-01-2016-07-03",NA,NA,NA,NA,NA,"same",30872,"45000",""
"AFR::MWI::Southern::Machinga-2022-11-07-2023-02-12",NA,NA,NA,NA,NA,"same",30872,"45000",""
"AFR::MWI::Southern::Machinga::TA Kawinga-2015-12-21-2016-03-27",NA,NA,NA,NA,NA,"larger",30872,"45000",""
"AFR::MWI::Southern::Zomba-2012-07-30-2012-09-16",FALSE,FALSE,FALSE,FALSE,FALSE,"same",37438,"45000","2016-12-05"
"AFR::MWI::Southern::Zomba-2015-12-28-2016-06-26",FALSE,FALSE,FALSE,FALSE,FALSE,"same",37438,"45000","2016-12-05"
"AFR::MWI::Southern::Zomba-2012-07-30-2012-09-16",FALSE,FALSE,FALSE,FALSE,FALSE,"same",28502,"26946","2016-02-16"
"AFR::MWI::Southern::Zomba-2015-12-28-2016-06-26",FALSE,FALSE,FALSE,TRUE,FALSE,"same",28502,"26946","2016-02-16"
"AFR::MWI::Southern::Phalombe-2012-07-23-2012-09-09",FALSE,FALSE,FALSE,FALSE,FALSE,"same",18447,"23855","2016-02-16"
"AFR::MWI::Southern::Machinga-2012-07-16-2012-09-02",FALSE,FALSE,FALSE,FALSE,FALSE,"same",31961,"29198","2016-02-16"
"AFR::MWI::Southern::Machinga-2016-02-01-2016-07-03",FALSE,FALSE,FALSE,TRUE,FALSE,"same",31961,"29198","2016-02-16"
"AFR::MWI::Southern::Machinga-2022-11-07-2023-02-12",FALSE,FALSE,FALSE,FALSE,FALSE,"same",31961,"29198","2016-02-16"
"AFR::MWI::Southern::Machinga::TA Kawinga-2015-12-21-2016-03-27",FALSE,FALSE,FALSE,TRUE,FALSE,"larger",31961,"29198","2016-02-16"
"AFR::MWI::Southern::Zomba-2012-07-30-2012-09-16",FALSE,FALSE,FALSE,FALSE,FALSE,"same",34142,"26946","2016-03-08"
"AFR::MWI::Southern::Zomba-2015-12-28-2016-06-26",FALSE,FALSE,FALSE,TRUE,FALSE,"same",34142,"26946","2016-03-08"
"AFR::MWI::Southern::Phalombe-2012-07-23-2012-09-09",FALSE,FALSE,FALSE,FALSE,FALSE,"same",20583,"23855","2016-03-08"
"AFR::MWI::Southern::Machinga-2012-07-16-2012-09-02",FALSE,FALSE,FALSE,FALSE,FALSE,"same",36523,"29198","2016-03-08"
"AFR::MWI::Southern::Machinga-2016-02-01-2016-07-03",FALSE,FALSE,FALSE,TRUE,FALSE,"same",36523,"29198","2016-03-08"
"AFR::MWI::Southern::Machinga-2022-11-07-2023-02-12",FALSE,FALSE,FALSE,FALSE,FALSE,"same",36523,"29198","2016-03-08"
"AFR::MWI::Southern::Machinga::TA Kawinga-2015-12-21-2016-03-27",FALSE,FALSE,FALSE,TRUE,FALSE,"larger",36523,"29198","2016-03-08"
"AFR::MWI::Southern::Nsanje-2015-03-09-2015-05-24",FALSE,FALSE,FALSE,TRUE,FALSE,"same",156592,"159978","2015-04-04"
"AFR::MWI::Southern::Nsanje-2022-04-18-2022-07-03",FALSE,FALSE,FALSE,FALSE,FALSE,"same",156592,"159978","2015-04-04"
"AFR::MWI::Southern::Nsanje-2015-03-09-2015-05-24",FALSE,FALSE,FALSE,TRUE,FALSE,"same",108440,"159978","2015-04-20"
"AFR::MWI::Southern::Nsanje-2022-04-18-2022-07-03",FALSE,FALSE,FALSE,FALSE,FALSE,"same",108440,"159978","2015-04-20"
"AFR::MWI::Southern::Chikwawa-2022-04-18-2022-06-26",FALSE,FALSE,FALSE,FALSE,FALSE,"same",NA,"12415","2015-08-17"
"AFR::MWI::Southern::Chikwawa-2022-04-18-2022-06-26",FALSE,FALSE,FALSE,FALSE,FALSE,"same",NA,"12415","2015-09-07"
"AFR::GIN::GN-D::Forecariah-2012-01-23-2012-09-23",FALSE,FALSE,FALSE,FALSE,FALSE,"same",83533,"88207","2014-05-11"
"AFR::GIN::GN-D::Coyah-2012-07-23-2012-10-21",FALSE,FALSE,FALSE,FALSE,FALSE,"same",3698,"4176","2014-05-11"
"AFR::GIN::GN-B::Boke-2012-07-16-2012-10-28",FALSE,FALSE,FALSE,FALSE,FALSE,"same",44154,"44535","2014-05-11"
"AFR::GIN::GN-D::Dubreka-2012-07-23-2012-11-18",FALSE,FALSE,FALSE,FALSE,FALSE,"same",3901,"4118","2014-05-11"
"AFR::GIN::GN-D::Forecariah-2012-01-23-2012-09-23",FALSE,FALSE,FALSE,FALSE,FALSE,"same",83533,"88207","2014-05-28"
"AFR::GIN::GN-D::Coyah-2012-07-23-2012-10-21",FALSE,FALSE,FALSE,FALSE,FALSE,"same",3698,"4176","2014-05-28"
"AFR::GIN::GN-B::Boke-2012-07-16-2012-10-28",FALSE,FALSE,FALSE,FALSE,FALSE,"same",44154,"44535","2014-05-28"
"AFR::GIN::GN-D::Dubreka-2012-07-23-2012-11-18",FALSE,FALSE,FALSE,FALSE,FALSE,"same",3901,"4118","2014-05-28"
"AFR::ETH::Oromia::Guji::Negele-2016-03-21-2016-08-07",FALSE,FALSE,FALSE,FALSE,FALSE,"larger",NA,"54455","2020-12-28"
"AFR::ETH::Oromia::Guji::Adola Rede-2016-06-20-2016-08-07",FALSE,FALSE,FALSE,FALSE,FALSE,"larger",NA,"143874","2020-12-28"
"AFR::ETH::Oromia::Guji::Adola Rede-2019-12-09-2020-03-08",FALSE,FALSE,FALSE,FALSE,FALSE,"larger",NA,"143874","2020-12-28"
"AFR::ETH::Oromia::Guji::Liben-2016-03-28-2016-06-19",FALSE,FALSE,FALSE,FALSE,FALSE,"larger",NA,"88512","2020-12-28"
"AFR::ETH::Oromia::West Guji::Abaya-2016-07-04-2016-10-09",FALSE,FALSE,FALSE,FALSE,FALSE,"larger",NA,"136213","2020-12-28"
"AFR::ETH::Somali::Erer::Hamero-2017-04-17-2017-05-21",FALSE,FALSE,FALSE,FALSE,FALSE,"larger",NA,"73769","2020-12-28"
"AFR::ETH::Gambela::Agnewak::Dima-2020-11-02-2020-12-20",FALSE,FALSE,FALSE,FALSE,FALSE,"larger",NA,"26847","2020-12-28"
"AFR::ETH::Somali::Erer::Hamero-2017-04-17-2017-05-21",FALSE,FALSE,FALSE,FALSE,FALSE,"larger",NA,"8000","2020-12-28"
"AFR::ETH::Somali::Shebelle::Kelafo-2016-10-10-2016-11-27",FALSE,FALSE,FALSE,FALSE,FALSE,"larger",NA,"44412","2020-12-28"
"AFR::ETH::Somali::Shebelle::Kelafo-2019-12-30-2020-03-01",FALSE,FALSE,FALSE,FALSE,FALSE,"larger",NA,"44412","2020-12-28"
"AFR::ETH::Somali::Shebelle-2016-10-10-2016-11-27",FALSE,FALSE,FALSE,FALSE,FALSE,"same",NA,"588","2020-12-28"
"AFR::ETH::Somali::Shebelle-2019-12-30-2020-03-01",FALSE,FALSE,FALSE,FALSE,FALSE,"same",NA,"588","2020-12-28"
"AFR::ETH::Somali::Shebelle::Danan-2017-04-17-2017-06-18",FALSE,FALSE,FALSE,FALSE,FALSE,"larger",NA,"588","2020-12-28"
"AFR::ETH::Somali::Shebelle::Kelafo-2016-10-10-2016-11-27",FALSE,FALSE,FALSE,FALSE,FALSE,"larger",NA,"588","2020-12-28"
"AFR::ETH::Somali::Shebelle::Kelafo-2019-12-30-2020-03-01",FALSE,FALSE,FALSE,FALSE,FALSE,"larger",NA,"588","2020-12-28"
"AFR::ETH::Oromia::West Harerge::Meiso-2016-08-08-2016-10-02",FALSE,FALSE,FALSE,FALSE,FALSE,"larger",78688,"78739","2019-08-01"
"AFR::ETH::Oromia::West Harerge::Bedessa-2019-05-20-2019-07-14",FALSE,FALSE,FALSE,FALSE,FALSE,"larger",27136,"27138","2019-08-01"
"AFR::ETH::Afar::Zone 4::Ewa-2019-09-09-2019-11-03",TRUE,TRUE,TRUE,FALSE,FALSE,"larger",29209,"36500","2019-08-01"
"AFR::ETH::Amhara::North Shewa-2016-07-04-2016-11-06",FALSE,FALSE,FALSE,FALSE,FALSE,"same",29209,"36500","2019-08-01"
"AFR::ETH::Amhara::North Shewa::Angolelana Tera-2016-07-25-2016-09-18",FALSE,FALSE,FALSE,FALSE,FALSE,"larger",29209,"36500","2019-08-01"
"AFR::ETH::Amhara::North Shewa::Debre Berhan-2016-07-25-2016-09-11",FALSE,FALSE,FALSE,FALSE,FALSE,"larger",29209,"36500","2019-08-01"
"AFR::ETH::Amhara::North Shewa::Eferatana Gidem-2016-10-03-2016-11-13",FALSE,FALSE,FALSE,FALSE,FALSE,"larger",29209,"36500","2019-08-01"
"AFR::ETH::Amhara::North Shewa::Hagere Mariam-2016-07-25-2016-09-11",FALSE,FALSE,FALSE,FALSE,FALSE,"larger",29209,"36500","2019-08-01"
"AFR::ETH::Amhara::North Shewa::Kewet-2016-08-22-2016-10-09",FALSE,FALSE,FALSE,FALSE,FALSE,"larger",29209,"36500","2019-08-01"
"AFR::ETH::Amhara::North Shewa::Menz Keya Gabriel-2016-07-04-2016-09-04",FALSE,FALSE,FALSE,FALSE,FALSE,"larger",29209,"36500","2019-08-01"
"AFR::ETH::Gambela::Agnewak::Dima-2020-11-02-2020-12-20",FALSE,TRUE,TRUE,FALSE,FALSE,"larger",29209,"36500","2019-08-01"
"AFR::ETH::Oromia::East Shewa-2016-07-11-2016-11-06",FALSE,FALSE,FALSE,FALSE,FALSE,"same",29209,"36500","2019-08-01"
"AFR::ETH::Oromia::East Shewa::Boset-2016-08-08-2016-10-30",FALSE,FALSE,FALSE,FALSE,FALSE,"larger",29209,"36500","2019-08-01"
"AFR::ETH::Oromia::East Shewa::Fentale-2016-09-12-2016-10-23",FALSE,FALSE,FALSE,FALSE,FALSE,"larger",29209,"36500","2019-08-01"
"AFR::ETH::Oromia::North Shewa-2016-07-25-2016-11-13",FALSE,FALSE,FALSE,FALSE,FALSE,"same",29209,"36500","2019-08-01"
"AFR::ETH::Oromia::North Shewa-2017-08-21-2017-10-08",FALSE,FALSE,FALSE,FALSE,FALSE,"same",29209,"36500","2019-08-01"
"AFR::ETH::Oromia::North Shewa::Dera-2016-08-15-2016-10-09",FALSE,FALSE,FALSE,FALSE,FALSE,"larger",29209,"36500","2019-08-01"
"AFR::ETH::Oromia::North Shewa::Wara Jarso-2016-07-25-2016-10-02",FALSE,FALSE,FALSE,FALSE,FALSE,"larger",29209,"36500","2019-08-01"
"AFR::ETH::Oromia::South West Shewa-2016-07-25-2016-10-02",FALSE,FALSE,FALSE,FALSE,FALSE,"same",29209,"36500","2019-08-01"
"AFR::ETH::Oromia::South West Shewa::Kersana Malima-2016-07-25-2016-09-18",FALSE,FALSE,FALSE,FALSE,FALSE,"larger",29209,"36500","2019-08-01"
"AFR::ETH::Oromia::South West Shewa::Sodo Daci-2016-07-18-2016-10-02",FALSE,FALSE,FALSE,FALSE,FALSE,"larger",29209,"36500","2019-08-01"
"AFR::ETH::Addis Ababa-2016-06-06-2016-10-02",FALSE,FALSE,FALSE,FALSE,FALSE,"same",17324,"18762","2019-08-01"
"AFR::ETH::Addis Ababa::Addis Ababa::Addis Ketema-2016-06-06-2016-09-25",FALSE,FALSE,FALSE,FALSE,FALSE,"larger",17324,"18762","2019-08-01"
"AFR::ETH::Addis Ababa::Addis Ababa::Akaki Kality-2016-06-06-2016-10-02",FALSE,FALSE,FALSE,FALSE,FALSE,"larger",17324,"18762","2019-08-01"
"AFR::ETH::Addis Ababa::Addis Ababa::Arada-2016-06-06-2016-10-02",FALSE,FALSE,FALSE,FALSE,FALSE,"larger",17324,"18762","2019-08-01"
"AFR::ETH::Addis Ababa::Addis Ababa::Bole-2016-06-06-2016-10-02",FALSE,FALSE,FALSE,FALSE,FALSE,"larger",17324,"18762","2019-08-01"
"AFR::ETH::Addis Ababa::Addis Ababa::Gulele-2016-06-06-2016-10-02",FALSE,FALSE,FALSE,FALSE,FALSE,"larger",17324,"18762","2019-08-01"
"AFR::ETH::Addis Ababa::Addis Ababa::Kirkos-2016-06-13-2016-10-02",FALSE,FALSE,FALSE,FALSE,FALSE,"larger",17324,"18762","2019-08-01"
"AFR::ETH::Addis Ababa::Addis Ababa::Kolfe-Keraniyo-2016-06-06-2016-09-25",FALSE,FALSE,FALSE,FALSE,FALSE,"larger",17324,"18762","2019-08-01"
"AFR::ETH::Addis Ababa::Addis Ababa::Lideta-2016-06-06-2016-09-11",FALSE,FALSE,FALSE,FALSE,FALSE,"larger",17324,"18762","2019-08-01"
"AFR::ETH::Addis Ababa::Addis Ababa::Nifas Silk-2016-06-06-2016-09-18",FALSE,FALSE,FALSE,FALSE,FALSE,"larger",17324,"18762","2019-08-01"
"AFR::ETH::Addis Ababa::Addis Ababa::Yeka-2016-06-13-2016-10-02",FALSE,FALSE,FALSE,FALSE,FALSE,"larger",17324,"18762","2019-08-01"
"AFR::ETH::Somali::Dawa::Hudet-2016-02-22-2016-04-17",FALSE,FALSE,FALSE,FALSE,FALSE,"larger",32286,"32500","2019-08-01"
"AFR::ETH::Somali::Erer-2017-09-11-2017-11-12",FALSE,FALSE,FALSE,FALSE,FALSE,"same",46040,"47000","2019-08-01"
"AFR::ETH::Somali::Erer::Babile-2017-09-11-2017-11-12",FALSE,FALSE,FALSE,FALSE,FALSE,"larger",46040,"47000","2019-08-01"
"AFR::ETH::Somali::Erer::Fik-2017-02-20-2017-05-28",FALSE,FALSE,FALSE,FALSE,FALSE,"larger",46040,"47000","2019-08-01"
"AFR::ETH::Somali::Erer::Hamero-2017-04-17-2017-05-21",FALSE,FALSE,FALSE,FALSE,FALSE,"larger",46040,"47000","2019-08-01"
"AFR::ETH::Somali::Sitti::Erer-2017-09-18-2017-12-03",FALSE,FALSE,FALSE,FALSE,FALSE,"larger",46040,"47000","2019-08-01"
"AFR::ETH::Gambela::Agnewak::Dima-2020-11-02-2020-12-20",NA,NA,NA,NA,NA,"larger",NA,"139566",""
"AFR::ETH::Gambela::Agnewak::Dima-2020-11-02-2020-12-20",NA,NA,NA,NA,NA,"larger",NA,"139566",""
